name,review
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw","Ik ben zeer tevreden met de aankoop van deze rugzak. Perfect te gebruiken in allerlei verschillende situaties zoals werk, winkelen, op reis gaan, etc. Ik raad het dan ook zeker aan aan andere mensen. Voor de goede waterbestendige kwaliteit van de tas valt de prijs heel erg mee. Kort samengevat: ""Perfecte aankoop!!!"""
Ajax Rugtas Away Rood / Blauw Klein 22-23 - Kleine Rugzak ideaal om mee te nemen!,"Geschreven bij Ajax Toilettas Away 22-23 - Rood en Blauw - Met Rits!
Product is perfect! Snelle verzending en keurig verpakt. Erg blij mee!"
Ajax Rugtas Away Rood / Blauw Klein 22-23 - Kleine Rugzak ideaal om mee te nemen!,"Geschreven bij Ajax Gymtas Rood / Blauw 22-23
Super mooi en snel geleverdd"
Ajax Rugtas Away Rood / Blauw Klein 22-23 - Kleine Rugzak ideaal om mee te nemen!,"Geschreven bij Ajax Gymtas Rood / Blauw 22-23
Mooie stevige tas"
Ajax Rugtas Away Rood / Blauw Klein 22-23 - Kleine Rugzak ideaal om mee te nemen!,Mooi rugzak. Jammer dat beschadigd artikel heb ik ontvangen. Was cado voor mijn kleindochter .Partner van bol.com wil mijn return niet accepteren.
Ajax Rugtas Away Rood / Blauw Klein 22-23 - Kleine Rugzak ideaal om mee te nemen!,leuk tasje had hem alleen wel wat groter verwacht
Ajax Rugtas Away Rood / Blauw Klein 22-23 - Kleine Rugzak ideaal om mee te nemen!,"Geschreven bij Ajax Rugtas Rood / Blauw Groot 22-23 - Met handig voorvakje! - in de kleuren van het uittenue!
Ontzettend mooie rugzak. Goede kwaliteit"
Accezz Rugzak 10L - Laptoptas 15.6 Inch - Veilige laptop rugzak met extra bescherming en 7 handige opbergvakken - Zwart,"Wat me als eerste opviel aan deze rugzak is dat het verrassend veel vakken heeft van verschillende soorten en formaten, wat extra handig is om niet alleen je laptop maar ook andere benodigdheden en privé spullen op te kunnen bergen. De rugzak is erg stevig, maar ook vrij compact wat het qua formaat een zeer handige tas maakt die je makkelijk mee kunt nemen. Bovendien is de rugzak ook erg veilig, aangezien de rits aan de onderkant zit. De prijs-kwaliteit vind ik dan ook goed in verhouding. Ik heb deze rugzak gekocht om mijn laptop ook in het vliegtuig veilig mee te kunnen nemen. Ik vermoed dat ik hier veel plezier van ga hebben."
Accezz Rugzak 10L - Laptoptas 15.6 Inch - Veilige laptop rugzak met extra bescherming en 7 handige opbergvakken - Zwart,"Echt een super fijne tas! Zit lekker en er is genoeg ruimte voor een laptop en er is nog meer dan voldoende ruimte voor meer spullen. Daarnaast vind ik het nice dat de rits aan de achterkant van de tas aan de binnenzijde zit. Dit zorgt er namelijk voor dat als je de tas op je rug hebt, deze niet zomaar opengemaakt kan worden."
Accezz Rugzak 10L - Laptoptas 15.6 Inch - Veilige laptop rugzak met extra bescherming en 7 handige opbergvakken - Zwart,Fijne tas. Gebruik hem voor mijn werk spullen. Laptop en Surface passen er makkelijk tegelijk in en er is voldoende ruimte om ook voor beide de kabels op te bergen. Fijn dat de ritsen achterop zitten en de tas dus niet geopend kan worden als ik hem draag.
Accezz Rugzak 10L - Laptoptas 15.6 Inch - Veilige laptop rugzak met extra bescherming en 7 handige opbergvakken - Zwart,"Mooie en nette tas, met goede ritsen. Een groot voordeel is dat de rits aan de achterkant zit, extra veilig wat betreft diefstal. De tas heeft veel makkelijke opbergvakjes. Zeer tevreden over deze aankoop."
Accezz Rugzak 10L - Laptoptas 15.6 Inch - Veilige laptop rugzak met extra bescherming en 7 handige opbergvakken - Zwart,kwalitatief hoogwaardige laptop tas - met voldoende ruimte voor je laptop en accessoires - het kunnen dragen als rugzak maakt het comfortabel - was het geld zeker waard!
Accezz Rugzak 10L - Laptoptas 15.6 Inch - Veilige laptop rugzak met extra bescherming en 7 handige opbergvakken - Zwart,Ik gebruik de tas voor mijn werk. Alles past erin wat je nodig hebt. De tas is stevig en de rits zit op een handig plek zodat mensen niet zomaar je tas in kunnen terwijl je de tas om hebt. Tas is goed verstelbaar. Ik ben namelijk vrij groot en deze tas kan ik makkelijk om doen.
"AG Rugzak & laptoptas - ZWART- rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Zwart","Geschreven bij AG Rugzak & laptoptas - Blauw-rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Blauw
geweldige tas, ben ermee op vakantie, alles kan erin en handige vakjes ook! geen handtas nodig! zeer betaalbaar ook."
"AG Rugzak & laptoptas - ZWART- rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Zwart","Het is een ideale tas voor bijvoorbeeld handbagage, veel vakjes en overzichtelijk."
"AG Rugzak & laptoptas - ZWART- rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Zwart",Stevige tas zoals omschreven
"AG Rugzak & laptoptas - ZWART- rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Zwart","Een hele mooie rugzak, alleen jammer dat deze geplooid is bij levering en daardoor een tijd nodig heeft om mooi recht te blijven staan."
"AG Rugzak & laptoptas - ZWART- rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Zwart",Zoals omschreven waterdicht. Handige vakken in de tas.
"AG Rugzak & laptoptas - ZWART- rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Zwart","Geschreven bij AG Rugzak & laptoptas - Blauw-rugtas -Geschikt voor 15.6 inch laptop - 26L - laptopvak - laptoptassen Anti Diefstal waterafstotend - voor dames, heren, jongens en meisjes - Inclusief Usb Oplaadstation - Blauw
mooie stevige rugzak, blijft mooi rechtstaan, praktische vakken, de gouden ritssluitingen waren onverwacht, maar vond ik nog mooier"
Fjällräven Kånken Unisex Rugzak - Black,"Geschreven bij Fjällräven Rugzak Kånken - blauw
Het is een superfijne tas maar…..echt te klein om naar de middelbare te gaan. Passen niet genoeg boeken; lunch etui laptop etc, in. Wij hebben maatje groter gekocht"
Fjällräven Kånken Unisex Rugzak - Black,"Erg blij met deze tas! Onwijs ruim, staat leuk op je rug en ook als handtas te dragen.De kleur zwart wordt wel snel al wat valer, houd daar rekening mee."
Fjällräven Kånken Unisex Rugzak - Black,"Ik vind het een heel mooie boekentas die (voor mij) ruim genoeg is. Het voorzakje is ruimer dan het lijkt en je kan er best veel in kwijt. Het grote vak is ook heel erg ruim, hoewel ik soms toch voor boeken naar school moet meepakken, past het er allemaal heel vlot in. Je kan de rugzak op je rug doen maar je kan hem ook vasthouden langs boven. Hoewel hij toch iets duurder is dan andere rugzakken, ben ik er héél tevreden mee."
Fjällräven Kånken Unisex Rugzak - Black,"Geschreven bij Fjällräven Känken Rugzak - Navy
Goeie,  mooie rugzak, maar als je op zoek bent naar een stevige goeie staprugzak is dit niet wat je zoekt. Deze rugzak is meer iets om dagelijks te gebruiken."
Fjällräven Kånken Unisex Rugzak - Black,"Geschreven bij Fjällräven Kånken Rugzak - Pink
Ruim , zeer degelijk materiaal. Veel opberg vakjes . A4 map past er prima in. Super mooie kwaliteit."
Fjällräven Kånken Unisex Rugzak - Black,"Geschreven bij Fjällräven Kånken Rugzak - Pink
Mooie tas. Kleur is precies zoals je op de site ziet. Handige rugtas"
"Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Triple Denim","Mooie tas, zoals al jaren door Eastpak op de markt wordt gebracht.Helaas 1 hele grote misser er in. Het laptop vak heeft geen hardere bodem. Iedere keer dat de tas wordt neergezet klapt de laptop dus ook de grond, alleen tegen gehouden door een dun laagje stof. Onbegrijpelijke beslissing....."
"Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Back To Work - Rugzak - 14 inch laptopvak - Black
Stevige en mooie rugzak met veel ruimte.Wordt gebruikt door brugklasser, dus dagelijks zware boeken en laptop vervoeren. Al een paar keer in de regen op de fiets gebruikt en inhoud blijft droog."
"Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Back To Work - Rugzak - 14 inch laptopvak - Midnight
Laptopvak is groter dan verwachtHandig extra vakje in middenste vak.Mooie kleur en stevig materiaal."
"Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Back To Work Rugzak- 27 Liter - Cloud Navy
Ik gebruik deze tas nu al een jaar voor mijn studie en ik ben zeer tevreden. Handig extra vak om je laptop in te doen zodat die gescheiden blijft van je boeken en andere schoolspullen."
"Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Back To Work - Rugzak - 14 inch laptopvak - Midnight
Een rugtas die van superkwaliteit is.Mijn zoon heeft hem al acht jaar en je kunt niet zien dat ie gebruikt is: geen slijtage en de rits (vaak een zwak punt) is goed.Een nwe rugtas aangeschaft aangezien hij gaat studeren en er een nodig heeft met laptop vak."
"Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Back To Work - Rugzak - 14 inch laptopvak - Double Denim
Fijne stevige tas met veel draagcomfort. Een boek meer of minder erin maakt niet uit want wanneer je de rugtas draagt merk je het niet. Fijne schouderbanden"
Skooter Rugzak - l - Blauw,"Geschreven bij Skooter Dino - Rugzak - Schooltas jongen - Blauw - Dino
Superleuke/mooie rugzak maar vind hem toch wel erg groot voor een kind van 4 jaar."
Skooter Rugzak - l - Blauw,"Geschreven bij Skooter Dino - Rugzak - Schooltas jongen - Blauw - Dino
Goede rugtas, mooi formaat voor mijn zoon van 6 jaar. Lekker ruim"
Skooter Rugzak - l - Blauw,"Geschreven bij Skooter Dino - Rugzak - Schooltas jongen - Blauw - Dino
Ik ben positief over dit artikel: handig in gebruik, kleur komt overeen met afbeelding, goede kwaliteit."
Skooter Rugzak - l - Blauw,"Geschreven bij Skooter Dino - Rugzak - Schooltas jongen - Blauw - Dino
Onze zoon van 5 is er heel blij mee als dino fan"
Skooter Rugzak - l - Blauw,"Geschreven bij Skooter Dino - Rugzak - Schooltas jongen - Blauw - Dino
Super leuke rugtas, onze kleinzoon vind dino's schitterend. Hij blij wij als Opa en Oma ook blij."
Skooter Rugzak - l - Blauw,"Geschreven bij Skooter Dino - Rugzak - Schooltas jongen - Blauw - Dino
Zoontje blij"
Marvel Rugzak Spidey Power Spider-man 28 X 22 Cm Blauw,Mooi maar erg klein. Meer geschikt voor kleinere kinderen.
Travel Tiger Laptop Rugzak – Laptop Rugtas - 15.6 Inch – 39 Liter - Waterbestendig – Inclusief USB-aansluiting – Zwart,"Mooie stevige tas die ook lekker draagt. Veel verschillende vakken en mijn laptop past er goed in en zit beschermd. Vooral de sleutelhouder is handig, ik was altijd mijn sleutel kwijt. Ben erg tevreden met de aankoop!"
Travel Tiger Laptop Rugzak – Laptop Rugtas - 15.6 Inch – 39 Liter - Waterbestendig – Inclusief USB-aansluiting – Zwart,Vergeleken met eerdere (goedkopere) tassen is dit een verademing. Gebruik deze tas sinds kort voornamelijk voor professionele doeleinden en ben uitermate tevreden. Dit is zeker beter dan 8 maanden Blue Donkey.
Travel Tiger Laptop Rugzak – Laptop Rugtas - 15.6 Inch – 39 Liter - Waterbestendig – Inclusief USB-aansluiting – Zwart,Ik ben zeer tevreden met de aankoop van deze rugzak!Fijne stevige tas met genoeg opbergruimte voor een prima prijs kwaliteit verhouding.
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Black","Geschreven bij Eastpak Provider - Rugzak - Sunday Grey
Deze rugzak gekocht voor wat meer inhoud dan mijn vorige rugzak (overigens ook een Eastpak) deze rugzak heeft een praktische indeling en hoog draaggemak. In het voorvak kun je handig en overzichtelijk kleine spullen opbergen. Voor regen hoef je niet bang te zijn omdat deze rugzak waterdicht is.Wat ik wel mis is een extra bescherming aan onderzijde voor het plaatsen van van de rugzak op een ruwe en/of natte ondergrondOndanks dat toch een rugzak waarvan je lang plezier kan hebben."
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Black","Geschreven bij Eastpak Provider Rugzak - Sailor Red
De pluspunten van deze tas vind ik: goede kwaliteit, handig in gebruik, voldoet aan verwachtingMaar wat ik jammer vind: in het begin stug maar daarna soepel en fijn in ge"
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Black",De rugzak is zeer stevig en bevat veel ruimte voor de schoolboeken e.d. De zijriempjes zijn erg handig om de tas compacter te maken als er minder spullen mee hoeven.
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Black","Geschreven bij Eastpak Provider - Rugzak - Double Denim
grote opbergvakken, juiste kleur"
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Black","De rugzak is ruimer dan de andere eastpack rugzak, vorig jaar nog aangekocht voor mijn dichter bij dreamland en de kostprijs was 105€ voor identiek dezelfde rugzak. De rugzak is ruim genoeg voor mijn zoon die in het middelbaar zit en zit altijd goed vol. Ook een sterker handvat en vooraan extra plek voor huissleutels en gsm weg te bergen. Dus wij zijn zeer tevreden. Bol.com was een beter alternatief, ik moest niet omrijden, 's morgens besteld de volgende dag geleverd dus ideaal."
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Black","Geschreven bij Eastpak Provider - Rugzak - Double Denim
Ik was op zoek naar een nieuwe boekentas voor mijn zoontje die gestart is naar het eerste leerjaar.Deze keer wou ik een sterke boekentas!! In het verleden al ervaring gehad met eastpack en dat zijn degelijke rugzakken/ boekentassen!! Deze is ideaal voor kinderen die het eerste leerjaar starten, niet te groot maar toch groot genoeg."
Kidzroom Mini Rugzak Meisje - Rugtas Kind - 2 t/m 6 jaar - Roze - Regenboog - Poes,"Geschreven bij Kidzroom Mini Rugzak - 2 t/m 6 jaar - Groen - Giraf
Rugzakje heeft stevige bandjes (beter dan enkel een riempje, mijn kleuter verkiest deze), rits gaat gemakkelijk en compartimenten zijn handig (eentje vanvoor, en eentje voor waterflesje binnenin). Gekozen omwille van de print/kleur/volume. Allen is het materiaal stof, niet van PET ofzo, maar ik vermoed wel makkelijk te wassen in de wasmachine (nog niet gedaan). Ideaal voor school/creche/opvang. Enige minpuntje; aan de binnenzijde leek een etiket uitgeknipt te zijn. Nogmaals gecontroleerd en uiteindelijk ook opgemerkt op de foto’s online (bol.com). Alleen vind ik het vreemd; wat is dan de oorsprong van dit artikel? want is niet aangegeven als tweedehandsartikel op de website."
Kidzroom Mini Rugzak Meisje - Rugtas Kind - 2 t/m 6 jaar - Roze - Regenboog - Poes,"Geschreven bij Kidzroom Mini Rugzak - 2 t/m 6 jaar - Groen - Giraf
Leuke tas voor op het kinderdagverblijf. Heb wel eerder eentje geretourneerd omdat daarbij alle giraffen onthoofd waren, maar deze van bol was prima!"
Kidzroom Mini Rugzak Meisje - Rugtas Kind - 2 t/m 6 jaar - Roze - Regenboog - Poes,"Geschreven bij Kidzroom Mini Rugzak - 2 t/m 6 jaar - Groen - Giraf
handig, goed formaat voor peuter. Mooie kleuren"
Kidzroom Mini Rugzak Meisje - Rugtas Kind - 2 t/m 6 jaar - Roze - Regenboog - Poes,"Geschreven bij Kidzroom Mini Rugzak - 2 t/m 6 jaar - Groen - Giraf
Fijn rugzakje. Lekker soepele en stevige stof. Mooi formaat."
Kidzroom Mini Rugzak Meisje - Rugtas Kind - 2 t/m 6 jaar - Roze - Regenboog - Poes,"Geschreven bij Kidzroom Mini Rugzak - 2 t/m 6 jaar - Groen - Giraf
Leuk printje, mooie kinderrugzak"
Kidzroom Mini Rugzak Meisje - Rugtas Kind - 2 t/m 6 jaar - Roze - Regenboog - Poes,"Geschreven bij Kidzroom Mini Rugzak - 2 t/m 6 jaar - Groen - Giraf
Prachtig tasje voor de kleinsten onder ons, kan veel in!"
Pia Ries Rugtas Dames 6010 Tropical Leer - Multicolor,"Geschreven bij Pia Ries Rugtas Dames 6010-1 Leer - Zwart
Mooie kwaliteit soepel leer en zeer overzichtelijke indeling....een tas/ rugzak waar over nagedacht is."
Pia Ries Rugtas Dames 6010 Tropical Leer - Multicolor,"Ik vind het een geweldige rugzak, hij is mooi en praktisch; Groot genoeg om veel in mee te nemen, maar door de vormgeving blijft hij sierlijk. En hij is erg praktisch door de ritsvakjes en vakverdeling. Hij draagt heerlijk doordat de riempjes boven samen komen. Ik ben erg heel erg blij mee. Ik heb lang gezocht maar een goede rugzak en deze voldoet aan alle criteria!"
Pia Ries Rugtas Dames 6010 Tropical Leer - Multicolor,"Dat het mooi zacht materiaal is , dat het een mooi formaat is waar veel in kan , dat hij niet zwaar is .Er is alleen een minpunt en dat is dat de kleuren niet zo helder zijn als op de foto maar het zijn geen lelijke kleuren"
Pia Ries Rugtas Dames 6010 Tropical Leer - Multicolor,"Mooi , slank ontwerp. Licht in gewicht en de lichte binnenkant zorgt ervoor dat je veel beter je spullen in de tas kunt vinden."
Pia Ries Rugtas Dames 6010 Tropical Leer - Multicolor,Prachtige kleurrijke tas. De tas heeft een handige indeling en is mooi afgewerkt. De tas is eleganter en ruimer dan je op basis van de foto verwacht. Een aanrader!
Pia Ries Rugtas Dames 6010 Tropical Leer - Multicolor,"Positief aan deze tas vind ik: handig in gebruik, goede kwaliteitWat me tegenviel: kleur komt niet overeen met afbeelding"
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Erg blij met de aankoop van deze rugzak. Schoolboeken passen er allemaal goed in. De tas is mooi compact en gelukkig niet al te groot. En het deed geen pijn aan me schouders tijdens het dragen.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Fijne rugzak. Groot voordeel is het vak op de rug voor waardevolle spullen (anti diefstal). Verder een gewoon prima rugzak  Niet te groot en niet te klein.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,"Zeer ruim,goede kwaliteit,zeer tevreden"
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Fijne en zeer ruime rugzak.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Snellen levering  mooie kwaliteit van de tas . Ik raad deze tas aan voor het werk enzovoort.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,"compacte en toch ruime rugzak, goede afwerking"
"PAW Patrol - Rugzak - All You Need Is Fun - 8,0l - Blauw","Ideaal peuter rugzakje, goed voor instapklasje & 1ste kleuterklasje"
Skooter New Adventures Rugzak Jongen - Rugtas Kind - Groen - Dino,Lijkt kleiner
Skooter New Adventures Rugzak Jongen - Rugtas Kind - Groen - Dino,kan niet beter
Skooter Dangerous Group Rugzak Jongen - Rugtas Kind - Blauw - Haai,"Geschreven bij Rugzak Skooter Dangerous Group
Leuk tasje voor m’n zoontje. Twee flesjes water, z’n koekje en een broodtrommel past er perfect in."
Skooter Dangerous Group Rugzak Jongen - Rugtas Kind - Blauw - Haai,"Geschreven bij Rugzak Skooter Dangerous Group
Prima stevige tas past veel in"
Skooter Dangerous Group Rugzak Jongen - Rugtas Kind - Blauw - Haai,Bevalt goed deze tas
Skooter Dangerous Group Rugzak Jongen - Rugtas Kind - Blauw - Haai,Onze kleinzoon van 6 is er erg blij mee en het staat stoer!!!
Skooter Dangerous Group Rugzak Jongen - Rugtas Kind - Blauw - Haai,"Prima tas, stevig met een extra vak binnenin voor de fles."
Skooter Dangerous Group Rugzak Jongen - Rugtas Kind - Blauw - Haai,Fijne ruime rugzak! Onze zoon is er blij mee!
Marvel Spiderman Rugzak - Thwip!,"Geschreven bij Marvel Spiderman Rugzak - 3D Effect
Erg hippe tas. Spiderman net even op een andere manier ook! Mijn zoontje kreeg veel reacties van klasgenootjes dat het een stoere tas was. De tas is stevig en heeft stevige schouderbanden. Je mist misschien een voorvakje, maar je kunt er genoeg in kwijt. Aanrader"
Marvel Spiderman Rugzak - Thwip!,"Onze zoon is helemaal weg van zijn tas. Hij is er heel trots mee. Ziet en voelt stevig aan.Voor groep 1, 2 en 3 is het een goede tas. Voor groep 4 met huiswerk is hij wel al te klein"
Marvel Spiderman Rugzak - Thwip!,leuke tas mis alleen een extra vak aan de voorkant en is toch iets te klein
Marvel Spiderman Rugzak - Thwip!,goed verpakt; snel geleverd.
Marvel Spiderman Rugzak - Thwip!,snel geleverd
Marvel Spiderman Rugzak - Thwip!,Super leuke rugtas. Lekker stevig en Spider-Man popt er ook lekker uit! Geweldige aankoop!
"Eastpak ORBIT Rugzak, 10 Liter - Triple Denim","Geschreven bij Eastpak Orbit Rugzak 10 Liter - Brize Glow Dark
Zeer goede rugzak voor een peuter ! Heel tevreden .Enkel is het pakje door de bezorger over mijn poort gegooid! Vind het schandalig"
"Eastpak ORBIT Rugzak, 10 Liter - Triple Denim","Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Het is een fijne tas. Hij is compact en ziet er mooi uit. Stevige kwaliteit die jaren mee gaat. Heb voor mezelf een groter en dit formaat gebruiken mijn kinderen"
"Eastpak ORBIT Rugzak, 10 Liter - Triple Denim","Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Sunday Grey
Mijn oudste zoon gebruikt deze rugzak al bijna 5 jaar dagelijks voor de basisschool en de rugzak is nog steeds in uitstekende staat. Daarom nu ook gekocht voor mijn jongste die binnenkort ook start op school. Perfect formaatje voor de broodtrommels en bekers, niet te groot voor kleine kinderen."
"Eastpak ORBIT Rugzak, 10 Liter - Triple Denim","Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Het is heel fijn dat de tas een kleiner formaat heeft, hij is daardoor makkelijk mee te nemen, als je maar een paar kleine dingentjes nodig hebt!"
"Eastpak ORBIT Rugzak, 10 Liter - Triple Denim","Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Geweldig handig rugzakje. Heel ligt en er past nog verbazend veel in. Super blij mee!"
"Eastpak ORBIT Rugzak, 10 Liter - Triple Denim","Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Ideaal vr een kleuter zijn voetbaltraining"
Kinderrugzak Sailors Bay - Little Dutch,"Geschreven bij Kinderrugzak Flowers & Butterflies - Little Dutch
Het is een super schattig en stevig tasje en mijn dochter sleept het overal mee naar toe. Dus zeer geslaagde aankoop"
Kinderrugzak Sailors Bay - Little Dutch,"Geschreven bij Kinderrugzak Little Goose - Little Dutch
Ideaal beginners boekentasje. Net genoeg voor brooddoos, drinkbus en twee kleine doosjes met fruit/koek."
Kinderrugzak Sailors Bay - Little Dutch,"Geschreven bij Kinderrugzak Little Goose - Little Dutch
De tas ziet er mooi uit en is ook kwalitatief sterk. Tas is precies groot genoeg voor een dagje naar de creche of uit."
Kinderrugzak Sailors Bay - Little Dutch,"Geschreven bij Kinderrugzak Little Goose - Little Dutch
Mss iets groter binnenkant 3cm of zo"
Kinderrugzak Sailors Bay - Little Dutch,"Geschreven bij Kinderrugzak Little Goose - Little Dutch
Top zakje waarin perfect de pampers, natte doekjes en drinkbus in past!"
Kinderrugzak Sailors Bay - Little Dutch,"Geschreven bij Kinderrugzak Little Goose - Little Dutch
Hij is leuk voor peuters die weinig nodig hebben, maar is niet bijvoorbeeld bedoeld om dagje weg te gaan of iets want daar is hij te klein voor"
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Provider - Rugzak - Sunday Grey
Deze rugzak gekocht voor wat meer inhoud dan mijn vorige rugzak (overigens ook een Eastpak) deze rugzak heeft een praktische indeling en hoog draaggemak. In het voorvak kun je handig en overzichtelijk kleine spullen opbergen. Voor regen hoef je niet bang te zijn omdat deze rugzak waterdicht is.Wat ik wel mis is een extra bescherming aan onderzijde voor het plaatsen van van de rugzak op een ruwe en/of natte ondergrondOndanks dat toch een rugzak waarvan je lang plezier kan hebben."
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Provider Rugzak - Sailor Red
De pluspunten van deze tas vind ik: goede kwaliteit, handig in gebruik, voldoet aan verwachtingMaar wat ik jammer vind: in het begin stug maar daarna soepel en fijn in ge"
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Provider Rugzak 15 inch laptopvak - Black
De rugzak is zeer stevig en bevat veel ruimte voor de schoolboeken e.d. De zijriempjes zijn erg handig om de tas compacter te maken als er minder spullen mee hoeven."
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Provider - Rugzak - Double Denim
grote opbergvakken, juiste kleur"
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Provider Rugzak 15 inch laptopvak - Black
De rugzak is ruimer dan de andere eastpack rugzak, vorig jaar nog aangekocht voor mijn dichter bij dreamland en de kostprijs was 105€ voor identiek dezelfde rugzak. De rugzak is ruim genoeg voor mijn zoon die in het middelbaar zit en zit altijd goed vol. Ook een sterker handvat en vooraan extra plek voor huissleutels en gsm weg te bergen. Dus wij zijn zeer tevreden. Bol.com was een beter alternatief, ik moest niet omrijden, 's morgens besteld de volgende dag geleverd dus ideaal."
"Eastpak PROVIDER Rugzak, 33 Liter, 15 inch laptopvak - Triple Denim","Geschreven bij Eastpak Provider - Rugzak - Double Denim
Ik was op zoek naar een nieuwe boekentas voor mijn zoontje die gestart is naar het eerste leerjaar.Deze keer wou ik een sterke boekentas!! In het verleden al ervaring gehad met eastpack en dat zijn degelijke rugzakken/ boekentassen!! Deze is ideaal voor kinderen die het eerste leerjaar starten, niet te groot maar toch groot genoeg."
Veran Rugtas - Rugzak - Vrouwen - Schoudertas - Reizen - Anti-Diefstal - zacht PU-leer - Kunstleer - Dames - Waterdicht - Bruin,"Geschreven bij Veran Rugtas - Rugzak - Vrouwen - Schoudertas - Reizen - Anti-Diefstal - zacht PU-leer - Kunstleer - Dames - Waterdicht - Bruin - Koffie
Mooie stevige tas en voldoet aan de eisen ben er superblij mee"
Veran Rugtas - Rugzak - Vrouwen - Schoudertas - Reizen - Anti-Diefstal - zacht PU-leer - Kunstleer - Dames - Waterdicht - Bruin,Een fijne soepele tas met veel mogelijkheden en die er ook nog mooi uitziet
Veran Rugtas - Rugzak - Vrouwen - Schoudertas - Reizen - Anti-Diefstal - zacht PU-leer - Kunstleer - Dames - Waterdicht - Bruin,"Geschreven bij Veran Rugtas - Rugzak - Vrouwen - Schoudertas - Reizen - Anti-Diefstal - zacht PU-leer - Kunstleer - Dames - Waterdicht - Bruin - Koffie
Lichtgewicht, trendy kleur en zéér handig in gebruik"
